ibge_code,ibge_city_code,name
260005410,2600054,Distrito Industrial
260010405,2600104,Afogados da Ingazeira
260020305,2600203,Afrânio
260020310,2600203,Arizona
260020315,2600203,Cachoeira do Roberto
260020320,2600203,Poção de Afrânio
260030205,2600302,Agrestina
260030210,2600302,Barra do Chata
260030215,2600302,Barra do Jardim
260040105,2600401,Água Preta
260040110,2600401,Santa Terezinha
260050005,2600500,Águas Belas
260050010,2600500,Curral Novo
260060905,2600609,Alagoinha
260060910,2600609,Perpétuo Socorro
260070805,2600708,Aliança
260070810,2600708,Macujê
260070815,2600708,Tupaoca
260070820,2600708,Upatininga
260080705,2600807,Altinho
260080710,2600807,Ituguaçu
260090605,2600906,Amaraji
260100305,2601003,Angelim
260105205,2601052,Araçoiaba
260110205,2601102,Araripina
260110208,2601102,Gergelim
260110210,2601102,Lagoa do Barro
260110215,2601102,Morais
260110220,2601102,Nascente
260110225,2601102,Bom Jardim do Araripe
260110230,2601102,Serrânia
260120105,2601201,Arcoverde
260130005,2601300,Barra de Guabiraba
260140905,2601409,Barreiros
260140910,2601409,Carimã
260150805,2601508,Belém de Maria
260150810,2601508,Batateira
260160705,2601607,Belém do São Francisco
260160710,2601607,Ibó
260160715,2601607,Riacho Pequeno
260170605,2601706,Belo Jardim
260170610,2601706,Água Fria
260170615,2601706,Serra do Vento
260170620,2601706,Xucuru
260180505,2601805,Betânia
260180510,2601805,São Caetano do Navio
260190405,2601904,Bezerros
260190410,2601904,Boas Novas
260190415,2601904,Sapucarana
260200105,2602001,Bodocó
260200110,2602001,Claranã
260200115,2602001,Feitoria
260210005,2602100,Bom Conselho
260210010,2602100,Barra do Brejo
260210015,2602100,Caldeirões
260210020,2602100,Lagoa de São José
260210025,2602100,Rainha Isabel
260220905,2602209,Bom Jardim
260220910,2602209,Bizarra
260220913,2602209,Encruzilhada
260220915,2602209,Tamboatá
260220920,2602209,Umari
260230805,2602308,Bonito
260230810,2602308,Bentevi
260230815,2602308,Alto Bonito
260240705,2602407,Brejão
260250605,2602506,Brejinho
260260505,2602605,Brejo da Madre de Deus
260260507,2602605,Barra do Farias
260260510,2602605,Fazenda Nova
260260520,2602605,Mandaçaia
260260530,2602605,São Domingos
260270405,2602704,Buenos Aires
260280305,2602803,Buíque
260280310,2602803,Carneiro
260280315,2602803,Catimbau
260280320,2602803,Guanumbi
260290205,2602902,Cabo de Santo Agostinho
260290210,2602902,Juçaral
260290215,2602902,Ponte dos Carvalhos
260290220,2602902,Santo Agostinho
260300905,2603009,Cabrobó
260310805,2603108,Cachoeirinha
260310810,2603108,Cabanas
260320705,2603207,Caetés
260330605,2603306,Calçado
260340505,2603405,Calumbi
260345405,2603454,Camaragibe
260350405,2603504,Camocim de São Félix
260360305,2603603,Camutanga
260370205,2603702,Canhotinho
260370210,2603702,Olho D'água de Dentro
260370215,2603702,Paquevira
260380105,2603801,Capoeiras
260390005,2603900,Carnaíba
260390010,2603900,Ibitiranga
260392605,2603926,Carnaubeira da Penha
260400705,2604007,Carpina
260410605,2604106,Caruaru
260410610,2604106,Carapotós
260410615,2604106,Gonçalves Ferreira
260410620,2604106,Lajedo do Cedro
260415505,2604155,Casinhas
260420505,2604205,Catende
260420510,2604205,Laje Grande
260430405,2604304,Cedro
260440305,2604403,Chã de Alegria
260450205,2604502,Chã Grande
260460105,2604601,Condado
260470005,2604700,Correntes
260470010,2604700,Poço Comprido
260480905,2604809,Cortês
260490805,2604908,Cumaru
260490810,2604908,Ameixas
260500405,2605004,Cupira
260500410,2605004,Laje de São José
260510305,2605103,Custódia
260510310,2605103,Maravilha
260510315,2605103,Quitimbu
260515205,2605152,Dormentes
260515210,2605152,Caatinga Grande
260515215,2605152,Lagoa de Fora
260515218,2605152,Lagoas
260515220,2605152,Monte Orebe
260520205,2605202,Escada
260520210,2605202,Frexeiras
260530105,2605301,Exu
260530110,2605301,Tabocas
260530115,2605301,Timorante
260530120,2605301,Viração
260530125,2605301,Zé Gomes
260540005,2605400,Feira Nova
260545905,2605459,Fernando de Noronha
260550905,2605509,Ferreiros
260560805,2605608,Flores
260560808,2605608,Fátima
260560810,2605608,Sítio dos Nunes
260570705,2605707,Floresta
260570710,2605707,Airi
260570720,2605707,Nazaré do Pico
260580605,2605806,Frei Miguelinho
260580610,2605806,Lagoa de João Carlos
260590505,2605905,Gameleira
260590510,2605905,Cuiambuca
260590515,2605905,José da Costa
260600205,2606002,Garanhuns
260600210,2606002,Iratama
260600215,2606002,São Pedro
260600220,2606002,Miracica
260610105,2606101,Glória do Goitá
260610110,2606101,Apoti
260620005,2606200,Goiana
260620010,2606200,Ponta de Pedras
260620015,2606200,Tejucopapo
260630905,2606309,Granito
260640805,2606408,Gravatá
260640810,2606408,Mandacaru
260640815,2606408,Uruçu-Mirim
260650705,2606507,Iati
260660605,2606606,Ibimirim
260660610,2606606,Moxotó
260670505,2606705,Ibirajuba
260680405,2606804,Igarassu
260680420,2606804,Nova Cruz
260680425,2606804,Três Ladeiras
260690305,2606903,Iguaraci
260690310,2606903,Irajaí
260690315,2606903,Jabitacá
260700005,2607000,Inajá
260710905,2607109,Ingazeira
260720805,2607208,Ipojuca
260720810,2607208,Camela
260720815,2607208,Nossa Senhora do Ó
260730705,2607307,Ipubi
260730710,2607307,Serra Branca
260730715,2607307,Serrolândia
260740605,2607406,Itacuruba
260750505,2607505,Itaíba
260750515,2607505,Negras
260760405,2607604,Ilha de Itamaracá
260765305,2607653,Itambé
260765310,2607653,Caricé
260765315,2607653,Ibiranga
260770305,2607703,Itapetim
260770310,2607703,São Vicente
260775205,2607752,Itapissuma
260780205,2607802,Itaquitinga
260790105,2607901,Jaboatão dos Guararapes
260790110,2607901,Cavaleiro
260790115,2607901,Jaboatão
260790120,2607901,Curado
260790125,2607901,Jardim Jordão
260795005,2607950,Jaqueira
260800805,2608008,Jataúba
260800807,2608008,Jacu
260800808,2608008,Jundiá
260800810,2608008,Passagem do Tó
260800820,2608008,Riacho do Meio
260805705,2608057,Jatobá
260805720,2608057,Volta do Moxotó
260810705,2608107,João Alfredo
260820605,2608206,Joaquim Nabuco
260825505,2608255,Jucati
260830505,2608305,Jupi
260840405,2608404,Jurema
260840410,2608404,Santo Antônio das Queimadas
260845305,2608453,Lagoa do Carro
260850305,2608503,Lagoa de Itaenga
260860205,2608602,Lagoa do Ouro
260860210,2608602,Igapó
260870105,2608701,Lagoa dos Gatos
260870110,2608701,Entroncamento
260870115,2608701,Igarapeassu
260870120,2608701,Lagoa do Souza
260875005,2608750,Lagoa Grande
260875015,2608750,Jutaí
260880005,2608800,Lajedo
260890905,2608909,Limoeiro
260890910,2608909,Urucuba
260900605,2609006,Macaparana
260910505,2609105,Machados
260915405,2609154,Manari
260920405,2609204,Maraial
260920415,2609204,Sertãozinho de Baixo
260930305,2609303,Mirandiba
260930310,2609303,Tupanaci
260940205,2609402,Moreno
260940210,2609402,Bonança
260950105,2609501,Nazaré da Mata
260960005,2609600,Olinda
260970905,2609709,Orobó
260970910,2609709,Chã do Rocha
260970915,2609709,Umburetama
260980805,2609808,Orocó
260990705,2609907,Ouricuri
260990710,2609907,Barra de São Pedro
261000405,2610004,Palmares
261000410,2610004,Santo Antônio dos Palmares
261010305,2610103,Palmeirina
261020205,2610202,Panelas
261020210,2610202,Cruzes
261020215,2610202,São José
261020220,2610202,São Lázaro
261030105,2610301,Paranatama
261040005,2610400,Parnamirim
261040010,2610400,Icaiçara
261040015,2610400,Veneza
261050905,2610509,Passira
261050910,2610509,Bengalas
261060805,2610608,Paudalho
261070705,2610707,Paulista
261080605,2610806,Pedra
261080607,2610806,Horizonte Alegre
261080609,2610806,Poço do Boi
261080610,2610806,São Pedro do Cordeiro
261080615,2610806,Santo Antônio
261090505,2610905,Pesqueira
261090510,2610905,Cimbres
261090515,2610905,Mimoso
261090520,2610905,Mutuca
261090525,2610905,Papagaio
261090530,2610905,Salobro
261100205,2611002,Petrolândia
261110105,2611101,Petrolina
261110110,2611101,Cristália
261110115,2611101,Curral Queimado
261110130,2611101,Rajada
261120005,2611200,Poção
261120010,2611200,Pão de Açúcar de Poção
261130905,2611309,Pombos
261130910,2611309,Dois Leões
261130915,2611309,Nossa Senhora do Carmo
261140805,2611408,Primavera
261150705,2611507,Quipapá
261150710,2611507,Pau Ferro
261153305,2611533,Quixaba
261160605,2611606,Recife
261170505,2611705,Riacho das Almas
261170510,2611705,Couro D'antas
261170512,2611705,Pinhões
261170515,2611705,Trapiá
261170520,2611705,Vitorino
261180405,2611804,Ribeirão
261180410,2611804,Aripibu
261180415,2611804,José Mariano
261190305,2611903,Rio Formoso
261190310,2611903,Cocaú
261200005,2612000,Sairé
261210905,2612109,Salgadinho
261220805,2612208,Salgueiro
261220810,2612208,Conceição das Crioulas
261220815,2612208,Umãs
261220820,2612208,Vasques
261220825,2612208,Pau Ferro
261230705,2612307,Saloá
261230710,2612307,Iatecá
261240605,2612406,Sanharó
261240610,2612406,Jenipapo
261240615,2612406,Mulungu
261245505,2612455,Santa Cruz
261247105,2612471,Santa Cruz da Baixa Verde
261250505,2612505,Santa Cruz do Capibaribe
261250510,2612505,Pará
261250515,2612505,Poço Fundo
261255405,2612554,Santa Filomena
261260405,2612604,Santa Maria da Boa Vista
261260408,2612604,Caraíbas
261260425,2612604,Urimamã
261270305,2612703,Santa Maria do Cambucá
261280205,2612802,Santa Terezinha
261290105,2612901,São Benedito do Sul
261290110,2612901,Igarapeba
261300805,2613008,São Bento do Una
261300810,2613008,Espírito Santo
261310705,2613107,São Caitano
261310710,2613107,Maniçoba
261310715,2613107,Tapiraim
261320605,2613206,São João
261330505,2613305,São Joaquim do Monte
261330510,2613305,Barra do Riachão
261330515,2613305,Santana de São Joaquim
261340405,2613404,São José da Coroa Grande
261350305,2613503,São José do Belmonte
261350310,2613503,Bom Nome
261360205,2613602,São José do Egito
261360210,2613602,Bonfim
261360215,2613602,Riacho do Meio
261370105,2613701,São Lourenço da Mata
261370115,2613701,Nossa Senhora da Luz
261380005,2613800,São Vicente Ferrer
261380010,2613800,Siriji
261390905,2613909,Serra Talhada
261390910,2613909,Bernardo Vieira
261390915,2613909,Caiçarinha da Penha
261390918,2613909,Logradouro
261390920,2613909,Luanda
261390925,2613909,Pajeú
261390928,2613909,Santa Rita
261390930,2613909,Tauapiranga
261390935,2613909,Varzinha
261400605,2614006,Serrita
261400610,2614006,Ipuera
261400615,2614006,Ori
261410505,2614105,Sertânia
261410510,2614105,Albuquerque Né
261410515,2614105,Algodões
261410520,2614105,Henrique Dias
261410525,2614105,Rio da Barra
261420405,2614204,Sirinhaém
261420410,2614204,Barra do Sirinhaém
261420415,2614204,Ibiratinga
261430305,2614303,Moreilândia
261430310,2614303,Caririmirim
261440205,2614402,Solidão
261450105,2614501,Surubim
261450112,2614501,Chéus
261460005,2614600,Tabira
261470905,2614709,Tacaimbó
261470910,2614709,Riacho Fechado
261480805,2614808,Tacaratu
261480810,2614808,Caraibeiras
261485705,2614857,Tamandaré
261485715,2614857,Sauê
261500305,2615003,Taquaritinga do Norte
261500310,2615003,Gravatá do Ibiapina
261500315,2615003,Pão de Açucar
261510205,2615102,Terezinha
261520105,2615201,Terra Nova
261530005,2615300,Timbaúba
261530010,2615300,Cruanji
261530015,2615300,Livramento do Tiúma
261540905,2615409,Toritama
261550805,2615508,Tracunhaém
261560705,2615607,Trindade
261570605,2615706,Triunfo
261570610,2615706,Canaã
261570615,2615706,Iraguaçu
261580505,2615805,Tupanatinga
261590405,2615904,Tuparetama
261590410,2615904,Santa Rita
261600105,2616001,Venturosa
261600110,2616001,Grotão
261610005,2616100,Verdejante
261618305,2616183,Vertente do Lério
261620905,2616209,Vertentes
261630805,2616308,Vicência
261630810,2616308,Murupé
261640705,2616407,Vitória de Santo Antão
261640710,2616407,Pirituba
261650605,2616506,Xexéu
270010205,2700102,Água Branca
270020105,2700201,Anadia
270030005,2700300,Arapiraca
270040905,2700409,Atalaia
270040910,2700409,Sapucaia
270050805,2700508,Barra de Santo Antônio
270060705,2700607,Barra de São Miguel
270070605,2700706,Batalha
270080505,2700805,Belém
270090405,2700904,Belo Monte
270100105,2701001,Boca da Mata
270110005,2701100,Branquinha
270120905,2701209,Cacimbinhas
270130805,2701308,Cajueiro
270135705,2701357,Campestre
270140705,2701407,Campo Alegre
270150605,2701506,Campo Grande
270160505,2701605,Canapi
270170405,2701704,Capela
270170410,2701704,Santa Efigênia
270180305,2701803,Carneiros
270190205,2701902,Chã Preta
270200905,2702009,Coité do Nóia
270210805,2702108,Colônia Leopoldina
270220705,2702207,Coqueiro Seco
270230605,2702306,Coruripe
270230610,2702306,Poxim
270235505,2702355,Craíbas
270240505,2702405,Delmiro Gouveia
270250405,2702504,Dois Riachos
270255305,2702553,Estrela de Alagoas
270260305,2702603,Feira Grande
270270205,2702702,Feliz Deserto
270280105,2702801,Flexeiras
270290005,2702900,Girau do Ponciano
270300705,2703007,Ibateguara
270310605,2703106,Igaci
270320505,2703205,Igreja Nova
270330405,2703304,Inhapi
270340305,2703403,Jacaré dos Homens
270350205,2703502,Jacuípe
270360105,2703601,Japaratinga
270370005,2703700,Jaramataia
270375905,2703759,Jequiá da Praia
270380905,2703809,Joaquim Gomes
270390805,2703908,Jundiá
270400505,2704005,Junqueiro
270410405,2704104,Lagoa da Canoa
270420305,2704203,Limoeiro de Anadia
270430205,2704302,Maceió
270440105,2704401,Major Isidoro
270440110,2704401,Riacho do Sertão
270450005,2704500,Maragogi
270450010,2704500,Barra Grande
270460905,2704609,Maravilha
270470805,2704708,Marechal Deodoro
270480705,2704807,Maribondo
270490605,2704906,Mar Vermelho
270500205,2705002,Mata Grande
270510105,2705101,Matriz de Camaragibe
270520005,2705200,Messias
270530905,2705309,Minador do Negrão
270540805,2705408,Monteirópolis
270550705,2705507,Murici
270560605,2705606,Novo Lino
270570505,2705705,Olho D'água das Flores
270580405,2705804,Olho D'água do Casado
270590305,2705903,Olho D'água Grande
270600005,2706000,Olivença
270610905,2706109,Ouro Branco
270620805,2706208,Palestina
270630705,2706307,Palmeira dos Índios
270630710,2706307,Caldeirões de Cima
270630715,2706307,Canafístula
270640605,2706406,Pão de Açúcar
270640610,2706406,Limoeiro
270642205,2706422,Pariconha
270644805,2706448,Paripueira
270650505,2706505,Passo de Camaragibe
270660405,2706604,Paulo Jacinto
270670305,2706703,Penedo
270680205,2706802,Piaçabuçu
270690105,2706901,Pilar
270700805,2707008,Pindoba
270710705,2707107,Piranhas
270710710,2707107,Entremontes
270720605,2707206,Poço das Trincheiras
270730505,2707305,Porto Calvo
270740405,2707404,Porto de Pedras
270740410,2707404,Tatuamunha
270750305,2707503,Porto Real do Colégio
270760205,2707602,Quebrangulo
270770105,2707701,Rio Largo
270780005,2707800,Roteiro
270790905,2707909,Santa Luzia do Norte
270800605,2708006,Santana do Ipanema
270810505,2708105,Santana do Mundaú
270810510,2708105,Munguba
270820405,2708204,São Brás
270830305,2708303,São José da Laje
270840205,2708402,São José da Tapera
270850105,2708501,São Luís do Quitunde
270860005,2708600,São Miguel dos Campos
270870905,2708709,São Miguel dos Milagres
270880805,2708808,São Sebastião
270890705,2708907,Satuba
270895605,2708956,Senador Rui Palmeira
270900405,2709004,Tanque D'arca
270910305,2709103,Taquarana
270915205,2709152,Teotônio Vilela
270920205,2709202,Traipu
270930105,2709301,União dos Palmares
270930110,2709301,Rocha Cavalcante
270940005,2709400,Viçosa
270940010,2709400,Anel
280010005,2800100,Amparo de São Francisco
280020905,2800209,Aquidabã
280030805,2800308,Aracaju
280040705,2800407,Arauá
280050605,2800506,Areia Branca
280060505,2800605,Barra dos Coqueiros
280067005,2800670,Boquim
280070405,2800704,Brejo Grande
280100905,2801009,Campo do Brito
280110805,2801108,Canhoba
280120705,2801207,Canindé de São Francisco
280130605,2801306,Capela
280130610,2801306,Barracas
280130615,2801306,Miranda
280130620,2801306,Pedras
280140505,2801405,Carira
280140510,2801405,Altos Verdes
280150405,2801504,Carmópolis
280160305,2801603,Cedro de São João
280170205,2801702,Cristinápolis
280190005,2801900,Cumbe
280200705,2802007,Divina Pastora
280210605,2802106,Estância
280220505,2802205,Feira Nova
280230405,2802304,Frei Paulo
280240305,2802403,Gararu
280240310,2802403,Lagoa Funda
280240315,2802403,São Mateus da Palestina
280250205,2802502,General Maynard
280260105,2802601,Gracho Cardoso
280270005,2802700,Ilha das Flores
280280905,2802809,Indiaroba
280290805,2802908,Itabaiana
280300505,2803005,Itabaianinha
280310405,2803104,Itabi
280320305,2803203,Itaporanga D'ajuda
280330205,2803302,Japaratuba
280340105,2803401,Japoatã
280350005,2803500,Lagarto
280360905,2803609,Laranjeiras
280370805,2803708,Macambira
280380705,2803807,Malhada dos Bois
280390605,2803906,Malhador
280400305,2804003,Maruim
280410205,2804102,Moita Bonita
280420105,2804201,Monte Alegre de Sergipe
280430005,2804300,Muribeca
280440905,2804409,Neópolis
280445805,2804458,Nossa Senhora Aparecida
280450805,2804508,Nossa Senhora da Glória
280460705,2804607,Nossa Senhora das Dores
280470605,2804706,Nossa Senhora de Lourdes
280480505,2804805,Nossa Senhora do Socorro
280490405,2804904,Pacatuba
280500005,2805000,Pedra Mole
280510905,2805109,Pedrinhas
280520805,2805208,Pinhão
280530705,2805307,Pirambu
280540605,2805406,Poço Redondo
280550505,2805505,Poço Verde
280560405,2805604,Porto da Folha
280570305,2805703,Propriá
280580205,2805802,Riachão do Dantas
280580210,2805802,Palmares
280590105,2805901,Riachuelo
280600805,2806008,Ribeirópolis
280610705,2806107,Rosário do Catete
280620605,2806206,Salgado
280630505,2806305,Santa Luzia do Itanhy
